hotel_id, comment_num, useful_num, pic_num, comment_date, rating, comment
13903,3.0,, 3,2019-05-02,5.0,已经不是第一次住了，感觉跟以前一样，就很干净，很舒服，性价比很高，很适合出游的时候入住。而且地理位置很高，外面就是银丰路，很多宵夜，步行10分钟左右就是莱蒙商业中心了，吃喝玩乐都方便，好评！ PS：图片是退房的时候拍的，显得有的乱
13909,,,了，电视还是八十年代的，家具也是花的，服务态度也不好，先开间房空调坏的，开都没开还不停的响，要不是因为坐飞机及赶车太累真心不想住这家酒店。怎么不能上传图片，好想跟你们分享下这里的电视,2017-12-11,,房间太差了，电视还是八十年代的，家具也是花的，服务态度也不好，先开间房空调坏的，开都没开还不停的响，要不是因为坐飞机及赶车太累真心不想住这家酒店。怎么不能上传图片，好想跟你们分享下这里的电视
13909,1.0,1.0, 2,2018-08-04,1.8,忘带身份证，但是我有港澳通行证（原件）、社保卡（原件）、身份证照片，甚至户口照片，但是该宾馆前台坚决不给入住；甚至我们到了管辖派出所、公安局，由派出所警员电话告知他们港澳通行证是可以作为证明的情况下，他们也坚决不给入住；我认为酒店前台故意为难，并且不给任何可行方案，再次公布前台经理、服务员的照片、视频，作为严厉投诉，请酒店处理。
13967,,,,2018-10-07,,区域位置相对较好，外部环境也不错，但是酒店内装修过于陈旧，和我定的房间介绍的图片相去甚远。而且竟然我去酒店入住登记，前台以找我到我入住信息的纸质单子为由拒绝我登记，导致我当天上午旅行耽搁近一小时。服务体验超级差。
13967,,,,2017-10-07,,渝北区红金路34号康德大厦内（渝通宾馆后100米处，轻轨站3号出口50米处上斜坡），酒店太老太旧了。往上走还有火锅吃的，图片如下。不是说还有饭钱吗？反到哪儿去了哟，我也弄不了这个去哪儿网的酒店订好烦啊
14005,,,,2019-02-22,,因为有附带门票才选的这家，。1060元含两张动物园门票，老式酒店，想要价钱匹配得上装修的就别想了，眼一闭天亮收拾下就走人了。提前几天就想定，结果官网显示都订完了，电话咨询酒店也跟我说没房了。后来才到同程网订到……周六当天晚上现场问酒店前台还有同样房间，九百多，-_-#什么都不想说了，就是饥饿营销。看到长隆附近其他很多家酒店都有人说网上买的比现场定的贵，所以不着急的可以现场订房。还有，去的前两天才给我儿量的身高97左右，去到现场居然还要拖鞋量，还超了一米一点点，坚持要我们补票，后来有对夫妻的女儿跟我儿子差不多身高的吞鞋量，也超了，但他们也是刚从长隆旗下酒店量过来的，没超一米……但也是补票了，人家说了，得以他们的为准，245元！也是个坑……动物园还是值得去的，特别是表演，大部分在南门，值得一看。推荐小火车，近距离观看动物。还有酒店门卡纸记得带上，才能使用特权。最后附上不超一米图片，拍摄角度问题，视觉可能有些偏差。
14005,,,,2018-05-26,,预定这家广州长隆香江酒店主要是为了坐长隆的班车，规则是同时预定珠海和广州长隆的酒店，且必须连续入住2天以上，可以免费坐班车，其实第二天要去熊猫酒店住，但是因为班车第一天到广州已经很晚了，住那个酒店稍微有点亏的感觉，于是就预定了这家。 这家虽然比较老旧，但是确实也是长隆集团旗下的酒店，是唯一一个不在景区内的酒店，其实距离景区也不是很远，大约几公里的路程而已。 【酒店服务】 先来说下酒店服务，前台服务态度还是不错的，并没有遇到一些评论中说态度不好的情况，也许是运气还不错吧，遇到一个很耐心的前台，还给我讲了一些关于长隆游玩的须知，还帮我提供了免费班车的车券，虽然我也用不上，办理过程用时比较短，效率挺高的，比较满意。 【客房硬件水准】 预定了两个家庭房，后来事实证明其余预定一个就行了，关于房间硬件，可以看看图片，确实是比较陈旧了，但是床品和床垫还是比较有档次的，睡得挺舒服的，这就足够了，毕竟300多的价格，还是长隆旗下酒店，客房的电视应该是更新了，还比较有档次。卫生间的淋浴设施虽然老旧，但是水压不错，洗澡体验也比较满意。 客房的两张床，家庭房是一张1米2，一张1米5的。
14008,1.0,, 7,2017-10-08,5.0,先说服务，真心好啊！到店免费升级了豪华大床房，带着孩子，住着很舒服，住在702，客房服务员超级贴心，收拾房间，还把沙发上的衣物给折叠了，太暖心了，再此谢谢她了！再说酒店的早餐，这是我第一次住酒店主动积极的早起去吃早饭的，自助形式，菜品比较丰富了，有咖啡果汁，各种面食，现做荷包蛋，茶叶蛋，水煮蛋，还有面条，炒饭，豆浆，油条，炒牛河，各种凉菜，还有西瓜，每天换着样做，今天最后一次早饭，吃了夫妻肺片，太好吃了，下次还要住金地饭店，不管是服务还是早餐，或者地理位置，都是值得推荐的！棒棒哒！谢谢啦！照片凑合看吧！视频截图，没顾上拍图片
14008,4.0,3.0,,2019-10-04,5.0,非常好的一次入住，地理位置非常好，去交通很方便，也有很多美食，第一天就去吃了网红蜀大侠火锅。酒店房间很大，服务更是贴心，带着孩子去的，办理入住送了两个孩子每人一个熊猫玩偶，还特意为孩子准备了儿童牙刷，每天晚上都准备了水果、小点心与牛奶，真是有种到家的感觉。很可惜没有拍照片，还有自助早餐也特别丰富哦，我家两个孩子都不够一米二，所以也是免费的。下次再来成都一定还会入住。
14008,3.0,1.0, 3,2019-11-26,5.0,国庆节去的，酒店很有特点，走廊有很多矿石照片。服务员都很热情，临走时还给孩子送了小玩具。房间很大。
14008,1.0,,,2019-05-03,5.0,酒店不错，虽然设施不是很新，但是很干净，交通也比较方便，出门叫车到各大景区，春熙路，宽窄巷子都很近。尤其说一下前台的何经理，我们由于自己订的两种房型，他觉得我们出游第二天换房间我不方便，主动给我们升级了一样的标间，谢谢。而且还送了百岁山的水。和睡前牛奶小点心，由于我们起来就要去机场了，牛奶也没有带走，也没有喝。留在房间了。但是用心依然值得感谢！就是忘了没有拍照片！谢谢
14008,22.0,, 23,2019-10-04,5.0,房子卫生很好，没有拍照片，下面是客厅，楼上是卧室，下次有机会还会定房
14008,325.0,676.0, 1548,2018-08-02,5.0,服务热情，还好吧，凑合住了一晚，也没拍照片，还有电子秤，建议搞个健身房，第二天早上赶早班飞机，早饭没用，也不知道怎么样，有机会再来
14014,,,,2019-02-15,,空间太小，家具老化。和图片不一样
14014,8.0,2.0, 46,2017-08-18,5.0,去年国庆我们一家去成都自驾游通过携程订的，晚上到了后，前台说我们订的房没有了，给我们升级成了豪华家庭套房，太棒了！孩子们说，房间，床都特别特别大，有两个电视机，落地窗，还有冰箱，孩他爸说位置好，离宽窄巷子很近😊 照片已经找不到了
14056,1.0,, 1,2019-09-14,4.8,送孩子上学，特地订了离校近的酒店。酒店离厦大西门很近，走过去7、8分钟，很方便，周围有小吃店也方便，肯德基麦当劳都有，就在厦大西门对面。酒店里卫生设施还可以，还是比较干净的，经济型酒店还是可以的😄图片是从窗外拍的厦大
14056,5.0,1.0, 7,2019-08-18,2.8,位置不错，环境一般，服务还好，设施与宣传图片相符，但设施陈旧，卫生一般，延迟离店时间为下午一点。希加以整改，建议携程注重实际情况，否则对携程网的推荐不敢推荐。
14056,12.0,9.0, 18,2018-09-11,2.8,这个酒店除离厦大西门近点，没有任何值得称赞的地方，周边在修路，空气也差，没有停车场，前台也不管你停什么地方，对面新村没地方，绕一大圈去停南普陀地下。看携程上发的亲子房图片跟实际不符，询问前台说是一样的面积，只是房型不同，要求入住图片上的房型，说已经没有了，房间小的转不开身，床跟墙上电视机只隔一条很小的通道。隔音差，隔壁开衣柜门和楼上洗漱听的清清楚楚。也不免费供应早餐，需要另外出30元早餐费。没住过性价比这么低的酒店。
14056,11.0,1.0,,2018-07-16,2.5,网上图片看着可以，住进去后悔来不及！真的各方面都糟糕！！
14056,2.0,,,2018-04-04,3.8,房间太小，与图片差异很大 早餐还不错👍 周边交通便利，步行可以到厦门大学和南普陀寺
14056,1.0,, 2,2017-08-23,4.0,本来预订了图片的大床房 结果安排了一个房间 和预订图片差异好大 房间的窗小的可怜
14056,1.0,,,2018-08-01,4.0,房间图片描述与事实不符，太小
14056,,,,2018-03-24,,我特意订的商务大床房，结果给我一间非常小的，我和老公带个婴儿，简直喘不过气来，宝宝嗷嗷哭，我致电前台说了一下，跟我说没有房间，后来听到宝宝大哭才给我换了一间稍微大点的房间，床单被褥手感不太舒适，感觉有些潮，勉强对付一晚，带个婴儿为了去南普陀寺离的近，才选的这家酒店，只能说酒店图片真是买家秀卖家秀，房间没有照片大。酒店地点离猫街，南普陀寺，厦门大学近，确实方便
14056,1.0,,,2019-01-05,5.0,地理位置优越在厦门大学的对面，离普陀寺也非常的近，出门就是厦大西村公交站牌交通非常便利，不管去哪都方便。房间环境卫生不错，可惜我们住的急走的也急没有拍照片。总得来说性价比不错。
14056,,,,2019-07-23,,服务还不错吧，如家旗下的酒店，我是先去看了房间再下的单，实景与网上照片一致，地理位置也特别的好，就在厦大附近，离植物园也就1站路哟！还离猫街和沙坡尾艺术西区很近，都是步行的，公交也比较方便，酒店旁的吃喝的店面也较多，很方便。
14056,,,,2018-12-09,,因为工作的关系，每周末都要入住和颐。距离厦门大学最近的酒店。周边配套很齐全。酒店服务比较满意的，几次深夜打印，前台都很帮忙，而且还没有额外的收费。冬天加条被子，被单和被芯是分开的，阿姨送进房间的时候，被单还有温度的，是消毒过的。浴室的水压很大，热水澡出水很快。家庭出游商务预定都挺好。每周都住，就拍照片了
14056,,,,2018-10-07,,不太好，有欺骗的嫌疑，明明照片上空间很大，但是实际上过道走路都困难
14056,,,,2019-02-08,,房间太小，和图中的照片有段距离
14079,2.0,,,2020-05-21,3.0,环境陈旧，实际与图片不符~
14079,5.0,,,2019-03-04,4.0,服务台给我安排在28楼，透过窗户可以看闪亮的摩天轮；房间空间大、床铺小（1.1米的床），还有卫生间已经Out的浴缸与马桶；其它方面还岗岗的，（羽绒被芯、多功能的USB插座、有办公商务桌椅）.图片忘拍了.
14079,54.0,10.0, 9,2019-11-27,5.0,代人公司领导同事预订的酒店，反馈很满意，忘记留图片了，早上很早就出门跑马拉松去了，没有去吃，出行是很方便的
14079,54.0,10.0, 9,2019-11-27,5.0,回到家乡跑马拉松，好亲切的，酒店很方便，走路就可以到我的目的地了，忘记拍照留图片了，酒店内部环境很满意
14079,2.0,,,2018-08-19,5.0,我和几位好友这次长沙游时间三天，酒店住宿很满意，就是忘了发图片让大家看，酒店位置也离景点很方便，晚上也不吵，卫生也很好，我今天退房了从步行街回来取行李准备返程，着急忘把逛街买的送人的手链遗忘在酒店一楼卫生间了，酒店经理帮我找回并已经今天用顺丰寄到我单位了，我真心表示感谢，为酒店的服务点赞
14079,4.0,1.0, 6,2018-07-29,4.0,当地的老牌四星级酒店，多年以服务见长的底蕴，不温不火，不卑不亢，估计吸引的也大多数一些老顾客。已经是很多次入住了，不过距离上一次入住已至少十年了。不由地想起当年伟大领袖毛主席在距离这家酒店位置不算非常远的橘子洲头吟出的著名诗词：……恰同学少年，风华正茂……罢了罢了，这一次就说一下酒店的早餐，真的非常不错，丰盛可口，绝对物超所值，不信就看看附上的图片吧……
14079,9.0,50.0, 5,2018-08-08,1.0,狗屎骗子酒店，大家注意！与图片不符合，刚好放下一张床，差的无语了！ #房间小#
14079,172.0,160.0, 20,2018-05-16,5.0,原本以为装修过后期待体验一下，结果它们做客气的，给我升级了套房，没能住上图片上的房间，不过服务还是挺好
14079,,,,2018-06-09,,设施设备不评价，订的房型和图片完全不一样...打电话给前台给我说没有一样的了！！！这是什么服务！！！
14079,,,,2017-07-04,,定的至尊大床房，酒店给的豪华大床房。可前台说这就是至尊大床房，后来因为房间位置不满意做了调整，终于入住和价一致的至尊房了。好曲折！要不是有图片为证，还就稀里糊涂住进了价相差100元的房型。
14079,1.0,,,2019-10-02,3.8,床感觉没有网上照片那么大
14079,16.0,1.0,,2019-09-11,5.0,酒店设施新，环境好，照片和实际一样。服务态度也很好，前台白嘉豪细心问询和介绍亲子房的各种不同主题，按我们需求安排的家庭亲子套房很适合我们，房间卫生打扫的十分干净，小朋友玩儿起来都很|放心，滑梯和小帐篷孩子都很喜欢，还有好多玩具，家人都觉得物有所值。
14079,109.0,29.0, 3,2018-04-23,3.8,一年住酒店200多天的人来点评一下，这次来长沙办事同事推荐住了老牌的金源，就一个人顶了个370多房间，事先知道小这个问题不大，整体酒店服务还可以。因为老旧，酒店做了轻量的装修，电视什么都换了这块可以。但是地摊没换，特别不干净我随便拍摄几张照片，最主要的还是味道很臭房间里面，地毯的味道。服务员虽然好一直打扫了，但是没解决本质问题。另外洗头，洗澡，护发的东西太差了吧，这个虽然是酒店低端客房也不至于这样和汉庭还不如。希望地毯特别是异味和洗护用品问题能够后期解决。
14079,5.0,2.0, 1,2018-06-18,1.0,酒店照片和客户看的照片不一样
14079,,,,2018-04-04,,一直没有差评的习惯，真的是能忍就忍了～第N次入住了，第一次如此不满意！！以前一直用协议入住，这次打电话预定说没有单间（就是大床房）看见网站有就定了豪华大床间，378元含单早，结果给了我一间床在角落空里，电视在另外拐角处，很别扭的房间，而且大堂副理态度极其恶劣，态度差到极点，一种你是网络散户，我就分你差房如何！ 26楼的一个豪华大床空调不好用，房型极其别扭，再三要求好不容易换到28楼，结果2822电话不好用，房型跟26楼一样，又给大堂副理打电话，态度还是超级恶劣，说我定的就是这种房型，我跟酒店说我二月初一到初四一直在这住的，当时定的豪华大床和标间，每天还有水果饮料送，房型是床正对着电视，躺在床上可以看电视，而不是床在房间空里，电视在角落里，大堂副理傲慢无礼的回复我豪华大床就这样，你定的就这样，我说那好吧，换个标间吧～过了一会来了个服务生，带了个单子，让我签字，上面写的房价变更，我问他这是什么意思？要额外付钱么？他说不是，就是换房间要签字，由于飞机晚点，一路疲惫，我也懒得争执了，就签字，洗个澡躺下后，越来越觉得不对劲，换个房间还需要签字填单子吗？毕竟我不是菜鸟第一次出门，不知道明天那个大堂副理又要闹哪出，我真是大写的服了，无语了…… 服务真是差到齿寒，请大家不要来住了，太差了……竟然忘记拍那个奇葩房型了，奇葩房型2822，不相信的可以来体验一下～换了正常的标间，给大家拍个分享一下，呵呵了！
14079,,,,2018-05-12,,很赞的一个酒店。出地铁口不远就是，带孩子老人的绝对方便。四星级酒店，服务超好，很温馨体贴。有儿童拖鞋和牙刷，还送甜点水果。还有市内地图。任何一个工作人员都是那么彬彬有礼。室内游泳池，孩子玩的天堂。房间性价比非常高，预订的时候非常划算，总之，奉上真实的照片，下次来还选它。值得推荐入住。好评！
14079,,,,2018-05-05,,很赞的一个酒店。出地铁口不远就是，带孩子老人的绝对方便。四星级酒店，服务超好，很温馨体贴。有儿童拖鞋和牙刷，还送甜点水果。还有市内地图。任何一个工作人员都是那么彬彬有礼。室内游泳池，孩子玩的天堂。房间性价比非常高，预订的时候非常划算，总之，奉上真实的照片，下次来还选它。值得推荐入住。好评！
14079,,,,2018-04-30,,很赞的一个酒店。出地铁口不远就是，带孩子老人的绝对方便。四星级酒店，服务超好，很温馨体贴。有儿童拖鞋和牙刷，还送甜点水果。还有市内地图。任何一个工作人员都是那么彬彬有礼。室内游泳池，孩子玩的天堂。房间性价比非常高，预订的时候非常划算，总之，奉上真实的照片，下次来还选它。值得推荐入住。好评！
14079,,,,2017-10-30,,很赞的一个酒店。👍👍出地铁口不远就是，带孩子老人的绝对方便。👍四星级酒店，服务超好，很温馨体贴。有儿童拖鞋和牙刷，还送甜点水果。还有市内地图。任何一个工作人员都是那么彬彬有礼。室内游泳池，孩子玩的天堂。😘😘😘房间性价比非常高，预订的时候非常划算，总之，奉上真实的照片，下次来还选它。值得推荐入住。好评！
14086,2.0,,,2018-03-26,1.0,跟图片不符。感觉跟30.40的旅馆差不多，以后再也不会住怡庭了 失望😞。隔音也特别差！
14086,,,,2017-10-10,,酒店位于市中心，距离中山路商圈很近，来的时候恰逢暑假，整个厦门酒店行业的房价都提高了很多。实际到了房间之后，并没有图片中看起来的那么宽敞明亮舒服，窗户小得可怜，房间也只有一点点大，床太软了，不是很舒服。但房间的卫生做得还是可以的，还是挺干净，就是续住卫生并没有替我们做，是等我们回来了要求才帮我们打扫的，这点让我觉得很不应该。
14086,,,,2017-06-20,,酒店条件太一般了 果断换了酒店 卫生还可以 环境差 跟图片上差距较大 被子还是潮乎乎的 床垫子弹簧都快蹦出来了 特别咯 所以睡得非常不好 楼下街道也很吵 不知道为什么一群年轻人一直喊叫 楼下前台服务态度很好 楼下保安也挺亲切
14087,4.0,3.0, 17,2019-11-23,5.0,夏商怡翔酒店(厦门中山路华都店) 看见携程网评价高，订的这家酒店，酒店不远有公交车站，BRT站，图片4种茶水免费的哟！第一天房间有送水果及茶点，每天送两瓶酒店牌子的矿泉水，茶包，及咖啡包，袋砂糖，早上最好是早点去吃饭，晚了太多人了，有点闹。买了伴手礼酒店可以帮忙邮寄快递👍！
14087,2.0,2.0, 3,2018-02-12,3.5,1，698房价是套房，实地却没有图片上的大和豪华，房间太小；2.酒店晚上洗衣机，烘干机都关闭状态，太不人性化，住过厦门三星酒店，昼夜提供洗衣，烘干服务，却在四星酒店没有，感到诧异。3.唯一觉得早餐还行，很丰盛。
14087,10.0,,简直无语 提前打电话要求两间房相连或对门 要求无烟 到达酒店后发现房间分别位于走廊两个尽头 还是非无烟楼层 交涉很久才给换到无烟楼层 但是房间仍然在走廊两头 大堂经理态度很差 没办法投诉携程 给了水果（已上传图片）致歉 除此之外酒店其他都是不错的 特别是早餐 很丰富 小朋友很开心,2017-08-15,3.5,酒店服务简直无语 提前打电话要求两间房相连或对门 要求无烟 到达酒店后发现房间分别位于走廊两个尽头 还是非无烟楼层 交涉很久才给换到无烟楼层 但是房间仍然在走廊两头 大堂经理态度很差 没办法投诉携程 给了水果（已上传图片）致歉 除此之外酒店其他都是不错的 特别是早餐 很丰富 小朋友很开心
14087,1.0,,,2019-02-18,2.8,与图片差距大
14087,,,,2017-12-31,,服务不错，假日亲子房与图片一致，提供宝宝拖鞋和牙刷，退房送了小公仔。
14087,,,,2018-02-22,,酒店图片看上去还可以！但上到去就感觉回到8十年代
14087,15.0,18.0, 6,2019-11-30,5.0,入住的时候男朋友忘记带证件了，把照片给前台也不行，一开始觉得挺无语的，还好户口是福建省的但是后来前台小姐姐用手机给男朋友开了个证明，不然就要跑派出所了，不得不说服务真的很好，很愉快的一次体验，真的真的，下次出门一定要带证件不然太麻烦了😰😰
14087,2.0,, 2,2018-08-02,5.0,酒店有很大的停车场，位置离中山公园，动物园、中山路步行街等都比较近，有电梯，环境不错，自助早餐品种丰富，我们是入住时再买的，35元一个大人，挺好的，忘记拍酒店里面的照片了，虽然房间比较小但总体感觉还是不错的。
14087,,,,2019-10-09,,1.同程网上的照片不真实，实际房间和照片差别较大，同程网上还有个协议说不让退，多次沟通仍未解决。不知道在没有看到房间的时候就和顾客签订这样的协议，算不算违反消费者权益保护法，建议大家通过同程订酒店一定要慎重br2.酒店所谓的2019年装修，就是换地毯，味道极大，把换地毯算做装修的，你们是头一家，谢谢你让我长见识了br3.早餐很差，房间里的设施很旧，还不如快捷酒店，大家慎重选择
14087,,,,2019-02-06,,这家酒店实际房间和照片不符，洗手盆下水不畅，房间面积和设施，都和网上介绍的也不一样，也没有接送机服务，接机打车的费用是我主动问才报销的，送机说上午只有9:30，其他不送，难道所有航班都是一个时间吗？这是班车还是接送机？服务也不好，大过年住店，态度冷冰冰，一副你不愿意住可以走人的态度，这是四星级的服务吗？是待客之道吗？你们酒店的领导知道你这种态度吗？
14087,,,,2018-02-09,,确实没有照片，因为离浦发银行厦门分行很近，来出差订的这里。
14093,,,,2018-08-14,,很垃圾……灯光昏暗，被图片忽悠，要知道还是去七天优品，在线订118，结果一到店门口到处贴着89一间，不要去，不懂高分怎么来的，哦，前台还没装修，电线都吊在头顶……一言难尽
14093,2.0,,,2019-06-09,2.3,体验差，房间与照片不符
14093,,,,2018-12-23,,第二次入住京华酒店，老酒店了，装修还是很多年之前的，在石家庄站西广场，抬头远望就可以看见酒店的照片，出了火车站走十分钟就到了，过两三个马路就到了，交通方便
14093,,,,2017-11-30,,总体一般，一切一般，与照片不符
14102,,,,2018-03-04,,酒店老酒店四星、房间有些老酒店的气味、地上都有图片里的小虫在爬了、398套房想想也就算了、但是服务一塌糊涂、真的一塌糊涂！ 因为胃痛难受、按照房卡说明电话到前台申请延长退房时间、拨了几次、通了就挂、占线、最后一次通了、提出诉求、对方接线员男生、估计就图一那人、问我房号……你们酒店不会显示房号的吗？这个功能那么落后？报了房号、就听到挂了电话！！还没完… 到下午2:15左右到前台退房、一男（图一）一女在给一个客户办入住……我的天，什么效率，如家，天天，汉庭哪个前台这样办的…算了，反正我在排队等他们招呼我办理业务（就我和他们在帮别人办入住的2个客户、期间没有一个人看我一眼、我好像是空气、更谈不上问候），我胃痛、在等了将近5分钟、我受不了的问了男生一下：我可以退房吗？该男生很不耐烦的说可以，询问我房间号后（我当时想房卡上没有吗？真是胃痛没力气…），就再次询问我有需要拿的行李吗…我say 没有，他说那我可以走了，一字不差，什么人噢…这样和客户对话的，没培训过？我说我预授权的800元呢，他说晚点会帮我结算的，等等 我定的是398，看图5 就刚刚一通电话过去、还是前台接的、没经理？处理结果不满意！
14102,11.0,3.0, 47,2019-10-19,3.0,我们入住的房间是06年装修的，服务人员说还有17年装修的房间，但是在网上是预订不到的，房间的条件真是很老了，请看照片，洗澡要站着浴缸里，我洗二次澡，每次进去都是小心翼翼，放了防滑垫也是站不稳的，气温20朵度，好古老的空调，万年不见凉爽。在二楼吃的晚餐，粤菜风格，用死鱼蒸鱼很难吃，，一晚上就我们一桌。早餐的点心是好看不好吃。房间和餐厅价格都不便宜，质量太差，物不所值，以后不会入住，值得安慰的是床品还是很新很干净，床垫是硬的不行。
14102,8.0,2.0, 13,2019-08-04,5.0,很久没来过京都宾馆住了，没想到变化这么大，服务非常贴心，出去回到房间像没住过一样！非常满意的。可惜忘了拍房间的照片
14105,9.0,1.0, 13,2019-09-02,5.0,我首先要说一下，你入住该酒店不会后悔的几个原因:第一，交通非常便利，毗邻步行街，柳侯公园，柳江大桥 底下就是音乐喷泉和水上巴士这些柳州的景点。第二，服务非常周到，可以用人性化，贴心来形容了。想顾客所想。这是我住过的除了青岛一家四星级酒店和云南一家高档客栈之外的第三家酒店可以提供到个性化服务。入住两晚，每晚都有暖心甜点赠送，以下可以看图片。这里省略文字。第三，早餐丰富，就如第二点提到的那样，服务也是非常棒的。还给免费升级了房间，工作效率超高。非常适合带孩子来住的酒店。极力推荐，下次来柳州还住这！
14105,17.0,3.0, 12,2019-10-05,4.3,和图片定的房间有点差距。早餐还可以，酒店设施感觉有点老，10月1日在酒店看阅兵，电视机好小，不过瘾。其他都还行
14105,32.0,10.0, 61,2017-09-20,4.3,酒店一般般，设施偏旧，大堂看图片还凑合，实则也不行。但酒店胜在位置够好，中心区域，吃住行都非常方便。
14105,,,,2017-12-06,,挂四星？！ 黑了评级机构，酒店各方面都是一塌糊涂，设施陈旧不堪，卫生间更是惨不忍睹（见下图）， 艺龙网上订的，到了酒店才知道停车是要收费的！感觉被诈骗。 国内外走了些地方，头一次住酒店交停车费。 郁闷+不爽。 各位尽量不要上当！ 不知道为什么 图片发不了。你懂的
14105,,,,2018-08-20,,忘记拍照片上图了，我们住的是商务房，房间干净整洁卫生，配套设施齐全，服务员态度也很好，入住很舒服满意！赞一个
14107,5.0,1.0, 5,2018-09-07,4.0,好，还可以，能住吧，蛮好的，离地铁站1km多。没记错的话，有点小贵，不过周围龙之梦商业圈的店子可是有很多好吃的，居然还不贵，很高兴。懒得发照片了，你们自己看着办吧😄😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😂😂😂给你们几张表情包意思一下
14107,4.0,1.0,,2018-07-17,5.0,非常不错，各方面都很不错。这个价位在上海很难在找到。离地铁也算近。适合旅游或者放松时居住。照片忘记拍啦！😂
14107,168.0,70.0,,2018-10-17,4.0,好，还可以，能住吧，蛮好的，离地铁站1km多。没记错的话，有点小贵，不过周围龙之梦商业圈的店子可是有很多好吃的，居然还不贵，很高兴。懒得发照片了，你们自己看着办吧😄😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😀😂😂😂给你们几张表情包意思一下
14107,,,,2018-05-03,,非常的优秀，没照照片就不po了
14116,1.0,2.0, 8,2018-05-27,5.0,位置不错，紧靠万达广场！购物，休闲都不错！我们到大明湖和趵突泉都是骑的共享单车，在东隔壁的万达有很多。骑自行车直向东5分钟吧！很方便！我们定的是周末特价房，含餐！不错！比如家这类的连锁店虽然贵几拾元，但房间好，很值！看我下面的图片吧！电器都是飞利浦的！还有空气净化器！
14120,16.0,2.0, 4,2018-06-06,1.5,总之是 网上的图片和实际 差距太大了。不干静，设施老旧的 无法忍受！没有心情 做任何事了。
14120,12.0,,,2017-07-03,3.0,垃圾酒店，网上图片看起不错，到了才知道是个坑，网上预定168，推荐朋友预定，直接到前台讲价130就入住了，不要在携程上面下单，直接去前台下单，晚上预定了还不能退，TMD，房间又漏水，逼迫换一间。简直不能让人接受。
14120,2.0,,,2018-12-17,5.0,房间很干净，与图片一致，很好。
14120,,,,2017-08-08,,酒店离火车站比较近，对于游玩昆明比较方便，酒店内环境较好，干净，卫生，房间比较大，有窗，安静，入住后感觉良好！同程推荐的酒店不错！没有习惯照照片
14122,1.0,1.0,,2018-04-17,1.0,简直是太差了，停车没有地方，到了酒店等入住等了好久，而且跟网上图片不符
14122,,,,2018-07-19,,位置离天坛医院和友谊医院很近，里面的设施比较旧，与图片上的不太一样
14122,,,太垃圾 暖气不行 晚上比较冷 房间又小 没有说的25平方 估计也就是15平方 卫生更是无语了 我上传图片给各位看看,2017-12-12,,这这酒店太垃圾 暖气不行 晚上比较冷 房间又小 没有说的25平方 估计也就是15平方 卫生更是无语了 我上传图片给各位看看
14122,3.0,,,2018-10-09,4.0,位置很好很方便出行，离前门很近，来去很便利，周边环境一般，但很方便，好像住在胡同里，本地早点很好吃。房间不是太清爽。行程安排得很紧张，早出晚归，根本没有想到拍照片。
14122,2.0,2.0, 6,2017-08-15,3.8,这是我要退房的时候拍的照片😂但是其实房间还蛮好的，比我之前住的那个布丁好多了。两张床，两张房卡，然后有免费送2瓶水。酒店卫生还算不错，被单被子什么的卫生还可以。有个大窗户可以晚上看看景色。属于性价比还蛮高的一家酒店。但是进来就是最好坐公交车，地铁站有距离。门口就有公交车，也算方便。
14124,40.0,2.0, 17,2020-03-27,5.0,风格是我喜欢的！之前住过其他的，感觉没有这家好，这家房间也和图片一样，一进门就感觉很舒服，设备设施特别齐全， 什么都有。
14126,,,,2019-10-01,,没有拍到照片，酒店设备不错，外面看起来好像挺久了，里面设备全新，床睡的很舒服。隔音效果不错
14126,,,,2018-10-05,,国庆期间很多酒店房源都很紧张，而且价格都涨了不少。由于订酒店时间晚了些，五一广场附近没有合适的。于是就扩大了范围，然后就看到了这家酒店。一开始是酒店房间的照片吸引了我，然后就是酒店本身的标签，三星级，金牌酒店，又是去年装修，觉得应该不会差。 入住后房间真实状况跟照片一模一样，很满意。我连续订了4天，第一天晚上回酒店的时候，看到房间已经收拾好了，洗漱用品都重新补全了，还留了几个水果，写了一张便筏留言给我。让我瞬间感觉酒店的服务真是贴心，第二天的早餐券那些都会在回酒店前就放好在房间桌子上。说到早餐，酒店二楼是吃早餐的地方，我觉得很是不错，有不少选择，馒头，包子，炒粉，炒面，配菜，各种粥，还可以单独喊厨房煮面。有配牛奶，绿茶这些饮品，我觉得很好。酒店服务态度真的都很好，强力推荐。下次再来长沙，必定还选这家酒店。很棒！
14126,,,,2018-06-03,,不安分的一晚，六点多一行人开了五一广场一家客房，名字忘记，反正不超过一百块钱的，后来觉得不安全想退房，老板说没钱退，唉！不退钱也要退房，最后在网上搜到这酒店，三星级的酒店干净，安静，卫生！好评！小插曲，老人家不知道那些是消费品那些是免费的，最后结账才发现已消费了。照片忘记拍了，反正是好评！
