hotel_id, comment_num, useful_num, pic_num, comment_date, rating, comment
14485, 9, 1,,2019-02-21,3.0,说真的图片与事实不符的地方太多了，图片上看的效果特别好，实际到酒店房间一看，落差很大！房间现状就像是普通的旅馆，床和床上用品都很一般般！
14485, 28, 4, 85,2018-09-17,4.8,交通方便，离地铁站不远，酒店服务不错，早餐20元一位，一般吧。双床房空间很大，但没有图片看起来的那么新。
14485, 23, 10, 23,2019-09-25,4.5,还行，比图片差一点
14485, 1,,,2018-01-10,5.0,图片是实际相符
14485,,,,2019-06-11,,图片，视频说明一切，前台服务员很好，因家人身体不好比较敏感，入住后都询问是否满意。很暖人心
14485, 1,,,2020-02-26,1.0,这家宾馆除了离医院近，真的找不出其他的优点！楼龄老、设施旧，住的商务大床间，美名其曰免费升级豪华大床间：临马路噪音大，房间内的桌椅破旧，地毯发霉，卫生间不密闭，蚊子还多。价格不比周边酒店低，房间的照片明显是美化过的，不知置顶推荐的理由是什么？？？？
14485, 3,, 6,2019-11-14,3.3,酒店的服务员态度还不错，房间四周的墙有渗水的痕迹，电视的频道太少，卫生还行，早餐种类比较少。忘记拍照片了，墙壁和电视频道希望有所改善。
14485, 7, 2,,2019-05-10,4.5,出门很方便，离地铁站很近，酒店不远有个超市。房间没有照片里那么好，比较陈旧，居然一个USB充电的接口都没有，再也不想住翻新的酒店了
14485, 18, 5, 29,2020-03-30,5.0,很好的一家酒店，前台的有个叫国娟的小姐姐很专业，办理入住非常快，不到2分钟我们就拿到了房卡上房间了，客房做卫生的阿姨也很好，好像是姓李，看他们都很重视消毒卫生工作，这也是对我们这些过来入住的客人负责任的表现，住的比较安心，还偷拍了一张她的照片，哈哈
14486, 1,, 9,2017-10-08,1.0,不管是在国内或是国外旅游，第一次遇见预订酒店那么差的，这里的卫生监管部门还管不管的，地毯烂，浴室花洒发霉，门发霉，门直接下不了手去拉，酒店浴巾灰黑，床头也是烂的，要求换房，换了几间房都是一样，7.8.9楼，层层都看过，都一样又臭又霉，不知道说好的是不是酒店方的枪手，以下图片真的是我的亲身经历
14486, 1,,,2017-10-12,2.0,在携程图片上看到这家酒店环境和房间都不错，没想到实际落差这么大，房间的霉味很大，厕所的门也是霉的，从携程上第一次订到这么差的酒店，在携程上还是二星酒店，真不知道这么差的酒店怎么还会被评为二星酒店，无法想象
14486, 4,,,2018-06-06,2.8,跟图片不一致，房间有气味。
14486, 13,, 3,2017-12-10,1.0,图片与房间不符 退房也不提醒
14486, 1,,,2017-07-17,1.0,太脏，服务差，别看图片全是假的
14486,,,,2018-08-19,,实在差！大家看看图片。
14486,,,,2017-06-24,,去了直接后悔了，外面环境人多都算了，所谓的特价房还是整层在装修，就那么一两间可以住人，其他都在装修，一进去像工地，还没有提前给客人说清楚。房间里面环境很脏，洗澡窗帘都有霉了，很脏很多蚊子，我们被咬得一晚上没睡好，真的是我住过最最垃圾的酒店。大家不要被网页上的图片骗了。我是很气愤的。
14486, 4,, 1,2019-02-06,3.5,位置不错，距离西堤码头、沙面很近，服务也很热情。硬件条件一般，有点对不起这个价格，有点招待所的赶脚，实际和网上照片有差距。
14486,,,,2019-03-25,,这个酒店除了离沙面建筑群近外，没有一点值得可以得到好评的地方。电话提前几天订房，当天离入住一小时告诉我，没房间了。就是给个双床房再给加个床。窗外就是冷却塔，嗡嗡的。酒店跟商业体在一起，电梯混乱，一点安全感也没有。说是离珠江近，打开窗能看见而已，脏呼呼的水也没啥看头。真后悔当初看评论里这些说不错的托们的留言了。这个酒店纯粹就是为电子城那些批发或做生意人提供临时住所的，建议旅游的亲们还是选择专业型的连锁酒店吧。广州这个所谓的大城市，不过如此，另外声明，照片我连照都不屑的照了，用网上符合我住房间大体模样的照片，比实际好百倍的照片。 [房间设施]
14486,,,,2018-08-01,,实际情况和照片相差太大 定了三天 只住一天 还不给退钱 不退钱我们也走了 是在太垃圾😨
14486,,,,2017-11-11,,去哪儿网上介绍写的2017年装修的，纯扯淡。大家看看照片吧，太旧了，而且在去哪儿网订的和到店订房的价格一样，毛的优惠都没有。旧，太旧了。
14488, 1,,,2019-12-22,1.0,实物与图片不符，还有味道
14488,,,,2019-10-03,,给来参加婚宴的朋友两夫妻两幼儿订的房间，朋友出来太匆忙，只老婆带了一个身份证，去了前台登记，就是不给老公入住（粤省事上的资料或手机上身份证的图片都不同意），深夜只得重新找地方入住，折腾了一晚上。
14488,,,,2017-12-08,,没有空调，这个天还是有点冷，图片和现房还是有差别，感觉不好
14488, 11, 2,,2019-05-08,5.0,房间干净卫生，本次来主要是来服装批发市场逛逛，距离市场很近，房间隔音也很好，一点都不觉得吵闹，我晚上到的很晚，前台还免费给我升级了房间，厶厶哒，由于太晚才到房间没有拍照片，偷偷告诉大家床比较软睡的很舒服哦
14488, 14,, 7,2017-09-28,1.0,大家看我照片，这宾馆简直吐血，里面太脏了，很多东西都是坏的，还有蟑螂，酒店黑人和阿拉伯人特别多，不知道有没有传染病。
14488,,,,2018-10-03,,在网上订的258元高级双人房，去到店后给了间没有房卡只带钥匙的无窗的三人房，异味很大很旧，很闷，要换换了另外间上面机器吵的难入睡，又换时要加钱了，真**。换了的房床位上没有折插坐，插座在电视下面有三个，有两个也是坏的，手机根本充不了电，总体就是差，差，差。最后两张照片是在另外一个酒店拍的，这里的房间很好，设备也齐，最关键词是便宜才150多。
14489, 1,,,2019-05-17,5.0,不错哦，挺干净的，就是有点潮，空调是中央空调，所以唯一就是潮，其它都很好，服务也不错。每天给你收拾屋子。我之前看评论说脏乱差，有虫子之类的。也半信半疑，到了之后一看很好很干净，也没有充虫子。忘记拍图片了。
14489, 6,, 5,2019-10-07,3.0,订了商务标间，但到店后给的房间很差，还说只有这一间。交涉后说是升级，才住到网站照片上的房间。不通风，有霉味，卫生堪忧，普通标间很陈旧，不建议选择。优点大概就是国庆不怎么涨价了。
14490, 5,, 6,2019-05-07,4.5,前台写着可以加床，虽然装修有年代感，但感觉还是比较卫生的和图片相符，环境很好，很大，酒店配套了个森林公园😂，第二天我们退房后还可以坐电瓶车上天医处，我们住翠溪豪华房居然还有个麻将桌。
14490, 34, 13, 37,2018-09-28,4.5,"早餐越来越差了！这次更不是自助餐的，按人头上的早餐品种小没有选择很不好哦！房间里面冲凉的池子，只能是冲凉，没有人敢在里面泡浴的，""脏”附图片想用一次性泡袋又不能放下。"
14490,,,,2018-05-14,,客户端给的描述和图片货不对板，房间有很大的异味，卫生略差结果要求退订单的时候，酒店推给旅行社，端上又没有可以联系旅行社的方式，找客户端，客户端只给了一个答复不行，我说直接要旅行社的联系方式，我去联系，结果客户端以不方便为由不提供联系方式，
14490, 1, 3, 9,2018-10-06,4.0,前台告知早餐是7点半~11点，10点去到完美的错过了，因为宾馆提供给住客的免费早晨是开到10点的，11点只是歺厅的营业时间，不爽的付钱喝了个茶。 除这点外，个人还是挺满意的。有历史有故事的宾馆，湖滨长廊内伟人，外宾到此的老照片展示着它的辉煌。黄昏时带女拾级至天医处，傍晚品味热辣香喷的烧鸡，星空下的惬意泡泉，清晨登顶白石山，发现它收藏着的天湖，这些都是美好的，值得回味的！
14490, 3, 3, 1,2018-10-03,5.0,世外桃源般的好地方，一个个熠熠生辉的名字和老照片展示着它的辉煌。房间设施虽然比较古旧，但是旧有旧的韵致，木纹的地板，宽敞的房间，还配了一个小小客厅。泡完温泉，三几好友，几瓶啤酒，一堆零食，可以尽兴胡侃海聊到半夜… 清晨起来，顺着淙淙泉水声沿山路攀登，一路树荫浓密，阳光偶尔在树荫间洒下碎金。汗流浃背之际，豁然发觉已经登顶，山顶竟然藏着一座小小水库，湖水碧绿，空旷无人，偶尔发现一只红色蜻蜓停在枝头，映着碧水，趣致非常。
14490, 1,, 1,2018-02-21,2.5,房间设施差到照片都拍不下手，但是温泉水真心不错，只可惜了房间太差。房间包的早晨更不想说了，没吃的不说，还要去抢，也是醉了。
14490,,,,2017-11-29,,价格有点小贵！但是泡温泉你确实超值！碳酸温泉是温泉中的劳斯莱斯！一次是室外的，里面有各种各样的温泉。一次是室内的，但是品种比较单一的温泉，室内温泉那里还有一个大的游泳馆。但是记得自己要带帽子去！照片在另一张手机啦，没办法上传
14491, 3830, 74,,2019-11-16,4.0,此次是代朋友预订的酒店房间，朋友出差回来后表示房间整体满意，房间隔音如果能好一点就更舒服了，酒店前台服务态度也不错，酒店服务还有继续提升的空间，酒店地理位置也比较便利，出门方便。在携程预订酒店图的就是放心，价格也实惠，不像其他平台那么乱，下次出差还会继续选择在携程预订酒店。这次比较遗憾的是没有拍到酒店的图片，没法分享给大家。
14491, 3830, 74,,2019-11-25,5.0,帮家人预订的酒店房间，回来后评价如下： 好的地方：预订的酒店房间比较满意，房间设施齐全，酒店用品干净卫生，房间空气清新。酒店前台服务态度很亲善热情有耐心，给人的感觉挺不错。酒店地理位置也比较便利，出门办事和吃饭也方便。 可以提升的地方：房间隔音还不够好，能听到外面的人说话如果能安静一点就更舒服了；酒店整体还有继续提升的空间。这次比较遗憾的是没有拍到酒店的图片，没法分享给大家。在携程预订酒店图的就是放心和快捷，价格实惠，下次出差还会继续选择在携程预订酒店。商旅出行，首选携程旅行，值得大家信赖！
14491,,,,2018-08-26,,真的是太差，房间和图片完全不一致，厕所小可以理解，至少干净吧，地板很脏，浴室水喷头也是坏的，洗个澡满地喷水，反正不会再去了，也不知道那些好评哪里来的！
14491,,,,2018-09-25,,房间跟图片一点都不一样，而且进去还有异味和陈旧，这是我住了这么多的酒店以来最不好的一个，也是我第一次的差评
14491,,,,2018-11-02,,一颗星都不想给，差到不能住。全酒店天花板上都是老鼠，咯吱咯吱的，一直跑个没完没了。而且酒店的图片和现实天壤之别，千万千万别相信网上图片，全都是照骗。房间设施特别恶心，而且房间的门都是坏的，根本锁不上，千万别住，相信我，我待了两个小时，房费250多一分都没退，我都不住了，都要走。恶心的要命，恶心的要死。
14491,,,,2018-05-25,,订的特惠双床房，但是酒店说没有双床房，是双人大床，图片弄错了，后来跟去哪儿的客服联系了，很快就解决了。
14491,,,,2018-02-09,,说的豪华双床，很小，跟图片完全不符合，窗门都是坏的，叫人来弄不好，感觉不够安全，设备比较旧，可能酒店历史悠久吧。电视也是退房的时候才知道怎么开，沙发都是有点烂的。帮别人订的，办入住后印象不好，位置还算方便
14491,,,,2018-09-13,,前台进店的时候服务很热情，安排的房间是520房，内部还算干净，有窗，但是窗户对着一个巷子，后面全部是空调主机，打开太吵了，窗户后面就是一堵墙，所以窗户都没怎么开过，住了四晚，但是价格相对来说不是很贵，期望不能太高！照片拍了忘了什么时候删掉了，所以就不上传了，信号超级差，不知道广州这边的酒店是不是都这样！
14502,,,,2020-05-30,,艺龙上这个大床房图片是网络盗的图吧？图2实景😱
14502, 46, 4, 12,2017-11-06,4.0,早餐还不错，广式早茶。环境很好，特别是有个湖很漂亮，拍了很多照片，里面散步锻炼很舒服，旁边就是白云山。办理入住退房很快。
14502, 20,, 2,2017-10-06,4.3,这次包了早餐，吃的东西还可以，餐厅的晚餐，也不错。虽然没有很实惠，但是出品对得起价格。房间的地毯很脏，但看得出来是有搞卫生的，但是长期没有换的地毯，肯定就是没有很好的感官。泳池的水很干净，超值啊。美丽的水库，拍了很多照片，一家人玩的很开心。总之，超值了！这一次出行。
14502, 172, 10,,2017-10-10,5.0,这次包了早餐，吃的东西还可以，餐厅的晚餐，也不错。虽然没有很实惠，但是出品对得起价格。房间的地毯很脏，但看得出来是有搞卫生的，但是长期没有换的地毯，肯定就是没有很好的感官。泳池的水很干净，超值啊。美丽的水库，拍了很多照片，一家人玩的很开心。总之，超值了！这一次出行。
14504, 5, 5,,2018-06-05,5.0,图片忘了拍了 环境还可以 就是空调弄不好 很热啊 六月初进去 ，有蚊子，被蚊子叮了好个地方，服务态度也还好的。
14504, 13, 3,,2019-05-04,5.0,房间设施齐全干净，服务态度好，住着安静舒适，这儿是一个不错的选择，就是忘了照照片了
14505,,,,2018-05-27,,忘了拍照片了，还不错，住了好几次啦
14518, 13,, 2,2017-07-07,1.0,真的差、性价比要多低有多低、和图片完全不符！还是去定新点的酒店吧！
14518, 5,,,2019-08-10,1.3,这是我住过的最破的自称是五星级的酒店，首先说设施，那叫一个陈旧不堪，感觉浴巾从开店到现在就没换过，还有床品那个破！房间灯光昏暗有压迫感！卫生间设施十分陈旧，再说一下早餐相当的一般没有荤腥！可能是因为大家第二天都要去上香的原因吧！更可恶的是早餐那么破然后还弄两个服务员在台上拿着麦克风卖画！让人早上心情就不好👎，我到的比较晚看了房间也没心情找照片！建议选这个酒店的慎重！我看旁边有几家新开的感觉不错大家自己查一下吧！最起码设施新啊！
14518, 13, 9, 22,2018-01-15,4.5,酒店是多年的五星，品质在就是人少。这个时间到五台山太冷了。酒店里也不暖和，泡了热水澡后才好多了。有免费停车场，位置算是近的。没拍酒店照片，放一张东台顶的吧。
14523, 8, 3, 2,2019-05-21,4.5,刚开始进去的时候看到卫生间门口地下有条毛巾，有点疑惑。准备洗漱，发现牙刷盒子里只有牙膏没有牙刷（可能是酒店清洁人员看盒子完好就没仔细检查吧）。准备睡觉了，掀开被子，发现床没有好好铺，是图片里皱巴巴的样子，而且枕头旁边还有小碎屑，有点失望。但因为太困了，就自己铺了铺睡觉了，睡得比较香。隔音挺好的。被子洗漱池这些看起来也挺干净的。拖鞋是线织的那种，穿起来比普通一次性拖鞋好些。酒店前台服务态度也蛮好。酒店离火车站很近，地理位置比较优越。总体好评吧，希望酒店能加强清洁人员的管理，让他们工作更用心一点。祝好。
14523, 46, 14, 59,2018-04-07,2.8,酒店离机场20分钟，就在火车站站前，门前是一日游的集合地点，套房是3张大床，没有沙发，和图片不符，房间很冷，没有空调，前台服务很好，客房服务员服务极差，房间卫生也不好，下水道返水返味。
14523, 22, 16, 76,2017-08-07,3.5,预定的是中单间，目测在十多个平方。现场前台说这个房型是无窗的，我拍在图片中了，大家参考。进去感觉没有以往住过的个别无窗房的味道。考虑到孩子出门在外床品卫生，我们行李箱里自带了家里的旧床单，铺在床上原有的床单和枕头上。带孩子的或者考虑卫生情况的可以考虑这么做。因为是无窗房，听不到外面大街上的声音。大家可以自己考虑取舍。另外，我们早上八点多火车到的，原本想不可能入住，打算先寄存行李，去晋祠回来再住的。没想到直接入住了，这是个加分点。孩子入住后睡了两个小时，火车上一路行程有点累了。
14523, 3,, 3,2017-06-30,5.0,酒店位置不错，报了2个团都在门口上车，很方便。 要说的是我订的是标准大床房，第一天来入住，前台给的普通大床房，跟图片结构大小完全不一样，直接找前台交涉换了，旅游完回来再次入住就很不错，出乎意料的给我升级成行政大床房，很不错，满意！
14523, 1,,,2018-04-10,5.0,安全，干净！走的急，没拍图片。
14523,,,,2019-08-12,,首先地理位置很优越，就在太原火车站前面不远，很多散客一日团都是在这个宾馆门口集合上车的。但是，服务一般，办理入住等了很久，我都出去买了一趟食物再转回来才办好的。并且之前接待我的一个男客服把我丢在那里就走了，我是自己换了一个人才办理成功。其次，房间和网络图片不一样，我选的房子图片上显示房间较大，有外窗和阳台，结果一办理才发现是一个小房子，非常非常小，而且没有窗户，不透气。最后，卫生一般，脱了鞋踩在地毯上，发现地毯是湿的，黏糊糊的。总之体验感不好，但想着第二天五点半宾馆集合一日游就算了。
14523,,,,2019-05-30,,因为第二天六点要参加跟团游，所以订了这个酒店！和图片一样就是一个小单间，但是挺不错的，里面啥都有，WIFI也很快！而且过道的地毯也很整洁！就是隔音有待加强，其余的都很不错！
14523,,,,2018-05-03,,差评，安排了一个走廊最靠里的房间，房间和实际图片完全不符，想换一个靠电梯的房间告知没房间了？网站上显示还可以订房，你和我说没房间了？服务态度差！
14523,,,,2018-04-23,,这个宾馆在去哪网上看到的图片应该不是最新拍的，实际店内设施设备要比图片看到的好，推荐外地旅行的朋友可以选择这家店，性价比很高，环境及地理位置也不错。
14523, 22, 8, 26,2019-08-23,5.0,没拍太多照片 价格一般贵 还能接受150左右 值得一提的是 酒店有纯净水 之前不知道有 买的农夫山泉 然后就直接喝的这个直饮水 没问题 房间不大 挺干净 设备齐全 还有夜灯 一次性拖鞋也不错 是塑料底织面那种 不是无纺布的
14523, 26, 130, 121,2019-08-31,3.0,非常一般，照片我都难得拍。入住的时候前台想把我们定的房间型号三人间改为标间，在我要求下，又说有三人间，但是在打扫。当我走进房间时一位大姐正在“布草”，被单下面床垫上一摊黄色的印记，看上去极不舒服。我说你们这怎么不换，大姐说新被单铺上就没事了。前台服务很死板，我寄送一个快递，也要商量几次，要本人亲自寄。第二天才商量好。
14523, 2, 1,,2018-12-10,4.3,优点：1、早餐：最值得称赞的就是早餐，20块，已经相当于外面星级酒店的自助早餐了，种类很多，7点半到9点。2、房间卫生：连住两晚，第二天外出回来发现房间卫生搞得比较干净。3、位置好，交通方便。出门就是公交车站，出行便利。 缺点：在平台订房的时候是通过相对应的房间照片来预定的，看到该房型是有窗户的，但是到了以后办理完入住发现没有窗户，后来和前台服务人员进行交涉，开始称已经没有带窗房间，后来一再坚持下，换了一个带窗房间。对当天办理入住的该女性前台人员态度有点意见。
14523, 1,, 3,2018-08-08,3.8,去五台山旅游住这里的，因为附近就是上车的集中地方。房间卫生间太透明了，照片看到里面，如果不是夫妻可能不方便 房间一般吧
14523, 24, 10, 19,2018-07-24,5.0,这家酒店我只是因为到太原的时间太晚，为了不打车远跑，所以就近订了这家酒店，意想不到的是，这里服务超级好，特别是前台接待我的小帅哥，不仅长得帅气，待人也和善，亲合力特别强，办理续住的时候还是他接待的我，遇上他感觉自己很幸运，遗憾的是没能拍张帅哥的照片，不然，我一定放在这里，让大家都熟知他，祝愿这位小帅哥工作顺利，一切如意！
14523, 5, 3, 3,2019-03-16,1.0,一家宾馆出现这么多问题，给客户的体验真的是非常糟糕，我从来没住过设施这样差的宾馆。一共住了两晚，已经点评了一晚，然后发现评论不能复制，我直接截屏了，详细的大家可以看我的截屏。实在是报了一日游，没办法换酒店，不然我第2晚肯定不住了。当时实在是太气愤了，没有想到拍些照片。
14523, 10, 1,,2017-09-18,5.0,华苑宾馆早餐太好了！品种多，口味也不错👌。就在火车站附近，也是一日游二日游集合地点，太方便了，我订的288标准间不错，还有煤炭博物馆的门票，第二天出游早的话提前说宾馆还给打包早餐，考虑太周到了，我是山东来的游客真心给宾馆点个赞！就是忘记拍照片了。
14523,,,,2018-08-28,,酒店的人员服务好，地理位置不错，房间设施齐全，卫生也好，门前有车站有药房还有便利店，离火车站很近，可以寄存行李，不远有饭店，去柳巷坐10路车，很满意，游玩回去还住这里。可惜忘拍照片了，回去补上。
14531,,,,2019-01-14,,酒店在市中心出行非常方便早餐还可以房间设施也很好mfi很流畅卫生间打扫的也干净门口有停车位服务很好性价比不错推荐当时忘了拍照片
14551,,,,2017-09-17,,这是我住过最差的星级酒店，还不如100块的呢！酒店设施老旧，床单毛巾都是乳白色了，看着就脏，用了很久没换的样子，第一张图是我穿了一天的白衬衫和枕套的对比图，两个色度好么……还有停车场非常混乱，过路随便停车保安不管，就知道收停车费，跟没见过钱似的，出去就要钱，还好大堂经理会办事，告诉第二天出去收费20不就可以了么……还有最后的图片，这是在哪捡来的灯，酒店设计师这么**么，混搭风格么……洗手间也贼小，上个厕所撞了2次脚，幸好是自己出行，2个人都装不下好么……最后酒店位置看上去挺好的，实际出行不方便，周围什么吃的都没有，除了树就是马路，找吃的走出去快2公里
14552,,,,2017-09-25,,酒店环境好，服务好，是度假旅游的好选择！图片仅供参考，因为实物比图片更美！
14552,,,,2017-06-29,,环境是不错，也很舒服，没拍到图片，就是价钱太贵了，805一晚上，出行不是很方便，只可以坐酒店的中巴车出来外面！
14552,,,,2018-05-05,,#带娃入住贵店 必须慎重考虑# 孩子上学后学习压力大很少出来度假。 趁着小长假，心想好好放松来一场亲子游。预定了孩子一直想去的儿童套房。 节假日很多人晚退房，所以我们差不多三点才入住，这点也可以理解！酒店绿化也很好可以逛逛，也参加了一个亲子厨艺班。打开房间那一刻孩子们都很高兴，的确布置得温馨可爱，孩子们在房间里玩了一下午都不舍得出门。 以为这真的是愉快的旅程，没想到却是孩子噩梦的开始！！！！ 到了晚上空调声音很大，音量影响入睡那种！服务员叫了电工，匆匆看了几眼对我说“空调老化所以这么大声 修不了了 如果您觉得太吵只能把它关了！”听完我顿时很想跟他理论，看看身边一个娃已经快睡了，又只有我一个女人带着孩子们！想想还没入夏关了应该也能睡！就算了！但是这个服务态度实在令人不快。 ⚠️更严重的事情在后面⚠️ 下半夜二宝一直乱动我以为有蚊子，打开灯没看见，又迷糊入睡！又被她动静吵醒了，还是没发现蚊子。心想估计白天玩得太开心有点燥热。没想到早上起来，发现她的双眼皮和脸颊被叮了两个好红的包，有点生气！下去吃早餐的时候跟值班经理说了这个情况，当即表示上去看看，后来送了一个小玩具以示抱歉，更主动地加了我微信说有什么情况随时跟她联系！看在如此积极，也只是两个包就没多想了。 下午回到家中帮孩子洗澡，发现全身各处有十来个包，脚底有一个红了一大片！没敢耽误，立马去了医院！医生说是“小虫子叮咬感染了，估计是寝具上！”这几天一直在涂药，今天才差不多好了！！！ 当即把发给这位黄姓经理，并用语音告诉她这个卫生太可怕！我也没想得到什么，纯属想提醒酒店方不想其他孩子再受害！ 结果这位在酒店积极热情的经理，5天！是5天一直没回复我任何一个字，更不要说道歉这些！ 孩子他爸说当时她的好态度纯粹不想我在大堂说得太多被其他客人听见。 哦哦哦，原来可以如此表面！看来从来不会真心从客户这里出发吧？？ 真的很气人！但愿各位带娃的妈妈谨慎选择！ （还有，那位经理不用信息我说什么放了几天假现在才看到微信，明明你下午还更新朋友圈聚餐很愉快呢，不要装这几天没用微信好不？明明是看到我上传的评价才过来“问候”真不需要咯！） 观澜湖，我从来没想过你是这样一个观澜湖～～
14552,,,,2017-07-07,,端午节期间过去的，深圳观澜湖酒店不亏是五星级酒店，因为第一次入住，所以客服帮我升级了这个土豪级套房！酒店因为自驾过去的，很方便，门口有个很大的商场，里面很多吃的跟买的，酒店也会有车定时来回商场和酒店。酒店隔壁是高尔夫球会，看起来好高大上。 酒店的话是有四层，，走进去大堂办完入住已经在三楼了，酒店电梯没4楼，所以写着5楼。 我们升级后的套房在2楼，一进门就觉得好高大上，有一房一厅，快100平，先说大厅，很好的观景落地玻璃，可以看到高尔夫球场上打球的人和一个音乐喷泉，很舒服。 沙发超级舒服，电视根本没时间看，那个插手机的音响也没时间用，因为带儿子来度假的，一直泡在楼下的儿童乐园和游泳池，酒店有两个游泳池的，都很干净，超多小朋友玩，还有一条手掌印的大道，很多明星，不知道真假。书台和饭桌可以看照片，很好，送了欢迎水果。 接着是浴室，超级大，一个圆形的电动泡池，跟儿子泡了好久，浴室自带汗蒸功能，实用。 房间的床非常舒服，肯定定做的，感觉比慕思的舒服，也有加湿器。 总的来说升级这个套房真的超级舒服，以后再来就得用新号，客服说新人入住一般会送，这环境这服务这房型，真心值啊。
14553, 1,,,2017-07-17,1.0,奇葩招待所 陈旧破烂不堪 携程上看图片还可以 给朋友定的 朋友跑去一看就30块钱一晚招待所的标准 直接不住自己另外定了酒店 搞得我尴尬到不行 打电话携程也不能退款 算了 反正钱不多 就当喂狗了 携程也不把关 这么多差评的伪酒店也能出来坑人 以后果断要谨慎使用携程
14557, 3,, 2,2020-01-04,2.5,这酒店除了离火车站近，再没啥优点了，性价比低。屋子里高估计就2米多。实际情况和样图图片不符，大床太小。而且入住后会有人敲门：问要不要免费饮料，吓死了🤯直接拒绝。
14557, 6, 3, 12,2018-06-20,3.3,房间没有图片上看起来那么大，地毯很脏看我拍的照片就知道了。一直以来都在携程定酒店，百分之九十都是满意的，但是这次的房间感觉不太好啊。卫生间简直太小了，那么小的空间建议就不要放浴盆了，进去后都转不开身。早餐还是不错的。
14557, 12,, 4,2019-06-17,4.3,离火车站几百米，价格很中肯，早餐不是很丰富了，人很少，倒是说五星级还是比普通酒店好的，设施有点旧了，不过隔音一般了，屋里干净，4星吧，松两张吉林市照片吧，
14557, 6, 3, 12,2018-06-20,3.3,房间没有图片上看起来那么大，地毯很脏看我拍的照片就知道了。一直以来都在携程定酒店，百分之九十都是满意的，但是这次的房间感觉不太好啊。卫生间简直太小了，那么小的空间建议就不要放浴盆了，进去后都转不开身。早餐还是不错的。
14566, 12, 1, 19,2019-10-28,5.0,给爸妈结婚周年庆订的房，本来不想订这个酒店的，但爸妈之前去过深圳说这个酒店当年很出名，但看了网上图片好像很一般，不过爸妈喜欢也就算了，价格适中，父母回来说酒店直接免费升级到了新装修的房间，中式风格，还算很满意，可能还是情怀的问题，听说友谊这个牌子当年很出名
14566, 36, 24, 217,2017-12-17,3.3,酒店位置不错靠近地铁国贸站E出口，周边也很热闹，走几步就有很多小吃饭店，附近还有个沃尔玛超市，不远的～这估计是该酒店最大的得分了，其余的就不敢恭维了！酒店可能是有些年代了，时间久了，硬件设施也就不是很令人满意的（可以看图片），这其实也没什么的，但是服务水准也差强人意，就令人不满了！感觉酒店服务人员没有什么良好的服务意识！刚去CheckIn时，前台两个人，左右各一个，就自顾自的忙着，忙完了才来招呼——如果有别人在等待着办理业务也就算了，问题是并没人再等待；别的酒店是一看到客人来前台，马上就询问需要什么服务、帮助，难道没想过客人会走，去其他酒店吗？A座客房，一进去就有一股陈旧的味道，这个其实也没什么的，毕竟是有年代的酒店了～可是住进房间，有事想咨询前台时，突然发现房间里的电话无法打通，结果发现电话线被拔了，插了半天没插上，就用自己的手机拨打了酒店电话～结果电话里就说知道了，然后问还需要电话询问吗，然后。。。就没有然后了～因为我不需要用电话的，所以后来也就没人来对应了～呵呵～正常酒店获得这种消息都是马上就安排维修人员来对应了，不知道这家是怎么想的！有无线网络，房间介绍上说是无密码的，也的确是连上了，就是上不了网，电话也不高兴拨打了，反正也不好打，就用自己的手机开了热点连上网络看邮件。晚上看电视，看的好好的，突然就没了信号，就剩个提示画面在屏幕上转来转去～我也懒得打电话叫修了，再说电话也打不通，就不麻烦烦酒店了！早饭是7：30～10：30，这也许是深圳的生活习惯吧～，不过个人感觉开始时间有些晚了，要是6：30或者7点开始也许更好一些（不远处的蓬客酒店就是7点开始的）～第一天为了见客户7：30就出发了，早饭也就没得吃了～突然有个问题了：这种带早餐的酒店如果有早餐未吃的情况，酒店会不收早餐钱吗？看来下回需要问一问～总得来说，下回肯定是不会选这家了～另外寻他处了！（这大概是我写的最长的评论了，第一次，实在是不吐不快啊！）
14568, 14, 1, 5,2018-07-09,4.3,必须说这家酒店服务很好很好，唯一就是设施陈旧是硬伤。但瑕不掩瑜，这家酒店是朋友推荐的，我在携程上看了图片和点评等等一开始是拒绝的。虽说不及万豪，希尔顿等国际联号无论地理位置软硬件服务那么好，但500左右的价格在深圳繁华地段已经很良心了，重点是住的安心，不像其他酒店总会有这样那样让人头疼的细节劣势。 我出差在深圳一周，换了四家酒店，最后一晚选择回来住这家，前台很热心的给免费升级了套房。赞一个！ 优点：地理位置好，离主城区商圈及地铁近，服务一级棒，不逊于国际联号五星，性价比很高。 缺点：设施成就，时尚现代感基本没有。
14568, 37, 18, 49,2018-04-22,5.0,这家酒店绝对值得入住，房间干净，细致入微的安排，你看看图片就知道酒店的温馨！加入会员价格会便宜，这里可以吃到广州早茶！安静！
14568, 37, 18, 49,2018-04-24,5.0,第二天决定继续住！因为感觉不错，酒店服务不错！看看图片，其实很多酒店都能做到！为什么不做?游客只能评价酒店专业素质不够。早餐不错，超值！推荐！期望酒店继续保持高质量服务
14570, 5, 2,,2019-11-15,1.0,非常差的破酒店，大家千万别去，比照片破旧。房间有股臭味，房门还打不开，存在安全隐患，千万别住，这次算是上当了。
